reclon,reclat,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-78.88590308,42.92672746,0,5662,0,187.2851672,2020/10/09 02:23:01+00,,,,,,,,,,,,,,,,,,,,,
-78.88473556,42.92687098,0,5663,0,187.8312198,2020/10/10 12:49:56+00,,,,,,,,,,,,,,,,,,,,,
-78.88593997,42.9267319,0,5664,0,187.0347497,2020/10/12 17:47:36+00,,,,,,,,,,,,,,,,,,,,,
-78.88586976,42.92671989,0,5665,0,186.6111867,2020/10/09 02:23:05+00,,,,,,,,,,,,,,,,,,,,,
-78.88473227,42.9267493,0,5666,0,188.123009,2020/10/10 12:49:57+00,,,,,,,,,,,,,,,,,,,,,
-78.88595292,42.9267561,0,5667,0,187.0980967,2020/10/12 17:47:40+00,,,,,,,,,,,,,,,,,,,,,
-78.88584713,42.92671713,0,5668,0,186.7951716,2020/10/09 02:23:07+00,,,,,,,,,,,,,,,,,,,,,
-78.8847281,42.92662682,0,5669,0,188.4402504,2020/10/10 12:49:58+00,,,,,,,,,,,,,,,,,,,,,
-78.88591733,42.92674927,0,5670,0,187.1426756,2020/10/12 17:47:41+00,,,,,,,,,,,,,,,,,,,,,
-78.88575634,42.92671119,0,5671,0,187.6039223,2020/10/09 02:35:06+00,,,,,,,,,,,,,,,,,,,,,
-78.88472421,42.92650399,0,5672,0,188.1117854,2020/10/10 12:49:59+00,,,,,,,,,,,,,,,,,,,,,
-78.88591813,42.92674985,0,5673,0,187.1608824,2020/10/12 17:47:43+00,,,,,,,,,,,,,,,,,,,,,
-78.88573836,42.92669714,0,5674,0,187.5953359,2020/10/09 02:35:08+00,,,,,,,,,,,,,,,,,,,,,
-78.8847216,42.92638831,0,5675,0,188.2722888,2020/10/10 12:50:00+00,,,,,,,,,,,,,,,,,,,,,
-78.88584984,42.92672666,0,5676,0,187.3447642,2020/10/12 17:47:46+00,,,,,,,,,,,,,,,,,,,,,
-78.8857236,42.92667581,0,5677,0,187.8461675,2020/10/09 02:35:18+00,,,,,,,,,,,,,,,,,,,,,
-78.88471899,42.92628799,0,5678,0,188.4708771,2020/10/10 12:50:01+00,,,,,,,,,,,,,,,,,,,,,
-78.88582018,42.92672049,0,5679,0,187.2107539,2020/10/12 17:47:48+00,,,,,,,,,,,,,,,,,,,,,
-78.8856997,42.92666732,0,5680,0,187.5221058,2020/10/09 02:35:23+00,,,,,,,,,,,,,,,,,,,,,
-78.88471905,42.92620172,0,5681,0,188.6155395,2020/10/10 12:50:02+00,,,,,,,,,,,,,,,,,,,,,
-78.88589364,42.92675218,0,5682,0,187.1590596,2020/10/12 17:47:49+00,,,,,,,,,,,,,,,,,,,,,
-78.88570379,42.92668129,0,5683,0,186.4970935,2020/10/09 02:35:35+00,,,,,,,,,,,,,,,,,,,,,
-78.88471976,42.92613216,0,5684,0,188.2854884,2020/10/10 12:50:03+00,,,,,,,,,,,,,,,,,,,,,
-78.88587997,42.92673292,0,5685,0,187.0958734,2020/10/12 17:47:51+00,,,,,,,,,,,,,,,,,,,,,
-78.88567708,42.92667631,0,5686,0,187.0593712,2020/10/09 02:36:19+00,,,,,,,,,,,,,,,,,,,,,
-78.88472182,42.92608229,0,5687,0,188.2328134,2020/10/10 12:50:04+00,,,,,,,,,,,,,,,,,,,,,
-78.88583399,42.92672295,0,5688,0,187.2551965,2020/10/12 17:47:53+00,,,,,,,,,,,,,,,,,,,,,
-78.88564866,42.92667317,0,5689,0,187.3634791,2020/10/09 02:36:30+00,,,,,,,,,,,,,,,,,,,,,
-78.88472536,42.926053,0,5690,0,187.9184126,2020/10/10 12:50:05+00,,,,,,,,,,,,,,,,,,,,,
-78.88584775,42.92671271,0,5691,0,187.3551808,2020/10/12 17:47:54+00,,,,,,,,,,,,,,,,,,,,,
-78.88564953,42.92669305,0,5692,0,187.4101983,2020/10/09 02:36:42+00,,,,,,,,,,,,,,,,,,,,,
-78.88474024,42.92600531,0,5693,0,187.8744611,2020/10/10 12:50:07+00,,,,,,,,,,,,,,,,,,,,,
-78.88581988,42.92670718,0,5694,0,187.1973288,2020/10/12 17:47:55+00,,,,,,,,,,,,,,,,,,,,,
-78.88565109,42.92667497,0,5695,0,187.3418308,2020/10/09 02:36:54+00,,,,,,,,,,,,,,,,,,,,,
-78.88473398,42.92597604,0,5696,0,188.1279678,2020/10/10 12:50:08+00,,,,,,,,,,,,,,,,,,,,,
-78.88579303,42.92669422,0,5697,0,187.3778829,2020/10/12 17:47:57+00,,,,,,,,,,,,,,,,,,,,,
-78.88567087,42.92669266,0,5698,0,187.6547232,2020/10/09 02:37:01+00,,,,,,,,,,,,,,,,,,,,,
-78.88487113,42.92596762,0,5699,0,188.2723844,2020/10/10 12:50:09+00,,,,,,,,,,,,,,,,,,,,,
-78.8857547,42.92669515,0,5700,0,187.3766484,2020/10/12 17:47:58+00,,,,,,,,,,,,,,,,,,,,,
-78.88567276,42.92667437,0,5701,0,187.255605,2020/10/09 02:37:08+00,,,,,,,,,,,,,,,,,,,,,
-78.88495001,42.92596675,0,5702,0,188.2644333,2020/10/10 12:50:10+00,,,,,,,,,,,,,,,,,,,,,
-78.88578485,42.92667397,0,5703,0,187.3207621,2020/10/12 17:48:00+00,,,,,,,,,,,,,,,,,,,,,
-78.88567783,42.92664886,0,5704,0,187.3197785,2020/10/09 02:37:14+00,,,,,,,,,,,,,,,,,,,,,
-78.88503389,42.92596579,0,5705,0,188.4387819,2020/10/10 12:50:11+00,,,,,,,,,,,,,,,,,,,,,
-78.88580583,42.92667824,0,5706,0,187.130575,2020/10/12 17:48:19+00,,,,,,,,,,,,,,,,,,,,,
-78.88570725,42.92665245,0,5707,0,187.5261728,2020/10/09 02:37:23+00,,,,,,,,,,,,,,,,,,,,,
-78.88512213,42.92596376,0,5708,0,188.4864905,2020/10/10 12:50:12+00,,,,,,,,,,,,,,,,,,,,,
-78.88577955,42.92669721,0,5709,0,187.2045041,2020/10/12 17:48:27+00,,,,,,,,,,,,,,,,,,,,,
-78.88571187,42.92667072,0,5710,0,187.5891367,2020/10/09 02:37:26+00,,,,,,,,,,,,,,,,,,,,,
-78.88522725,42.92595744,0,5711,0,188.5319969,2020/10/10 12:50:13+00,,,,,,,,,,,,,,,,,,,,,
-78.88575692,42.92670528,0,5712,0,187.1224021,2020/10/12 17:48:34+00,,,,,,,,,,,,,,,,,,,,,
-78.88570443,42.92668949,0,5713,0,187.5272545,2020/10/09 02:37:36+00,,,,,,,,,,,,,,,,,,,,,
-78.88534022,42.92594577,0,5714,0,188.7863314,2020/10/10 12:50:14+00,,,,,,,,,,,,,,,,,,,,,
-78.8858752,42.92671739,0,5715,0,187.032442,2020/10/12 17:48:38+00,,,,,,,,,,,,,,,,,,,,,
-78.88567879,42.9266772,0,5716,0,187.2405345,2020/10/09 02:37:50+00,,,,,,,,,,,,,,,,,,,,,
-78.88546045,42.92594405,0,5717,0,188.8195758,2020/10/10 12:50:15+00,,,,,,,,,,,,,,,,,,,,,
-78.8858752,42.92671739,0,5718,0,187.032442,2020/10/12 17:48:41+00,,,,,,,,,,,,,,,,,,,,,
-78.88566546,42.92666102,0,5719,0,187.2406651,2020/10/09 02:37:53+00,,,,,,,,,,,,,,,,,,,,,
-78.88556938,42.92594222,0,5720,0,188.8021913,2020/10/10 12:50:16+00,,,,,,,,,,,,,,,,,,,,,
-78.8858752,42.92671739,0,5721,0,187.032442,2020/10/12 17:48:42+00,,,,,,,,,,,,,,,,,,,,,
-78.885637,42.92663562,0,5722,0,187.3013896,2020/10/09 02:38:02+00,,,,,,,,,,,,,,,,,,,,,
-78.88566106,42.92594045,0,5723,0,188.4374998,2020/10/10 12:50:17+00,,,,,,,,,,,,,,,,,,,,,
-78.8858752,42.92671739,0,5724,0,187.032442,2020/10/12 17:48:44+00,,,,,,,,,,,,,,,,,,,,,
-78.8856656,42.92664295,0,5725,0,187.4713851,2020/10/09 02:38:12+00,,,,,,,,,,,,,,,,,,,,,
-78.88573268,42.9259391,0,5726,0,188.0167945,2020/10/10 12:50:18+00,,,,,,,,,,,,,,,,,,,,,
-78.88583611,42.92671427,0,5727,0,187.1857369,2020/10/12 17:49:00+00,,,,,,,,,,,,,,,,,,,,,
-78.88568127,42.92662725,0,5728,0,187.4445665,2020/10/09 02:38:17+00,,,,,,,,,,,,,,,,,,,,,
-78.88577729,42.92593879,0,5729,0,187.7004954,2020/10/10 12:50:19+00,,,,,,,,,,,,,,,,,,,,,
-78.88595402,42.92673087,0,5730,0,187.1070663,2020/10/12 17:49:17+00,,,,,,,,,,,,,,,,,,,,,
-78.88567555,42.9266457,0,5731,0,187.3820401,2020/10/09 02:38:21+00,,,,,,,,,,,,,,,,,,,,,
-78.88580533,42.9259403,0,5732,0,187.6793696,2020/10/10 12:50:20+00,,,,,,,,,,,,,,,,,,,,,
-78.88595402,42.92673087,0,5733,0,187.1070663,2020/10/12 17:49:19+00,,,,,,,,,,,,,,,,,,,,,
-78.88571251,42.92665908,0,5734,0,187.3553973,2020/10/09 02:38:27+00,,,,,,,,,,,,,,,,,,,,,
-78.8858397,42.92594712,0,5735,0,187.644783,2020/10/10 12:50:21+00,,,,,,,,,,,,,,,,,,,,,
-78.88595402,42.92673087,0,5736,0,187.1070663,2020/10/12 17:49:22+00,,,,,,,,,,,,,,,,,,,,,
-78.8857124,42.92667789,0,5737,0,187.5489187,2020/10/09 02:38:30+00,,,,,,,,,,,,,,,,,,,,,
-78.88589147,42.92594817,0,5738,0,187.8891177,2020/10/10 12:50:22+00,,,,,,,,,,,,,,,,,,,,,
-78.88595402,42.92673087,0,5739,0,187.1070663,2020/10/12 17:49:23+00,,,,,,,,,,,,,,,,,,,,,
-78.88570177,42.92666013,0,5740,0,187.3094984,2020/10/09 02:38:33+00,,,,,,,,,,,,,,,,,,,,,
-78.88592896,42.92595392,0,5741,0,188.1928262,2020/10/10 12:50:23+00,,,,,,,,,,,,,,,,,,,,,
-78.88595402,42.92673087,0,5742,0,187.1070663,2020/10/12 17:49:25+00,,,,,,,,,,,,,,,,,,,,,
-78.88572831,42.92667276,0,5743,0,187.3283712,2020/10/09 02:38:36+00,,,,,,,,,,,,,,,,,,,,,
-78.88593614,42.92605834,0,5744,0,188.1466063,2020/10/10 12:50:24+00,,,,,,,,,,,,,,,,,,,,,
-78.88590844,42.92674069,0,5745,0,187.1499508,2020/10/12 17:49:33+00,,,,,,,,,,,,,,,,,,,,,
-78.88569751,42.92666178,0,5746,0,187.4021849,2020/10/09 02:38:43+00,,,,,,,,,,,,,,,,,,,,,
-78.88593444,42.92611275,0,5747,0,187.7690555,2020/10/10 12:50:25+00,,,,,,,,,,,,,,,,,,,,,
-78.8859244,42.92671946,0,5748,0,187.2053313,2020/10/12 17:49:46+00,,,,,,,,,,,,,,,,,,,,,
-78.88568536,42.92668926,0,5749,0,187.5759085,2020/10/09 02:38:48+00,,,,,,,,,,,,,,,,,,,,,
-78.88593915,42.92618381,0,5750,0,187.7445458,2020/10/10 12:50:26+00,,,,,,,,,,,,,,,,,,,,,
-78.8858953,42.92672215,0,5751,0,187.1964537,2020/10/12 17:49:49+00,,,,,,,,,,,,,,,,,,,,,
-78.88567146,42.92667212,0,5752,0,187.309292,2020/10/09 02:40:44+00,,,,,,,,,,,,,,,,,,,,,
-78.88594267,42.92626687,0,5753,0,187.8019232,2020/10/10 12:50:27+00,,,,,,,,,,,,,,,,,,,,,
-78.88587852,42.92671292,0,5754,0,187.0998437,2020/10/12 17:49:50+00,,,,,,,,,,,,,,,,,,,,,
-78.88569473,42.92667817,0,5755,0,187.3251422,2020/10/09 02:40:56+00,,,,,,,,,,,,,,,,,,,,,
-78.8859333,42.92634902,0,5756,0,187.9484605,2020/10/10 12:50:28+00,,,,,,,,,,,,,,,,,,,,,
-78.88588011,42.9267312,0,5757,0,187.2950213,2020/10/12 17:49:51+00,,,,,,,,,,,,,,,,,,,,,
-78.88570486,42.9266566,0,5758,0,187.3160637,2020/10/09 02:41:11+00,,,,,,,,,,,,,,,,,,,,,
-78.88593196,42.92643391,0,5759,0,187.5971687,2020/10/10 12:50:29+00,,,,,,,,,,,,,,,,,,,,,
-78.8859147,42.92672549,0,5760,0,187.3523532,2020/10/12 17:49:53+00,,,,,,,,,,,,,,,,,,,,,
-78.88567363,42.92665561,0,5761,0,187.339883,2020/10/09 02:41:16+00,,,,,,,,,,,,,,,,,,,,,
-78.88593313,42.92650472,0,5762,0,187.5200381,2020/10/10 12:50:30+00,,,,,,,,,,,,,,,,,,,,,
-78.88589375,42.9267247,0,5763,0,187.2541223,2020/10/12 17:49:55+00,,,,,,,,,,,,,,,,,,,,,
-78.88568484,42.92667599,0,5764,0,187.2569418,2020/10/09 02:41:20+00,,,,,,,,,,,,,,,,,,,,,
-78.88593694,42.92656166,0,5765,0,187.3407119,2020/10/10 12:50:31+00,,,,,,,,,,,,,,,,,,,,,
-78.88584621,42.92674232,0,5766,0,187.0245988,2020/10/12 17:49:58+00,,,,,,,,,,,,,,,,,,,,,
-78.88566946,42.92665646,0,5767,0,187.4143761,2020/10/09 02:41:27+00,,,,,,,,,,,,,,,,,,,,,
-78.88594036,42.92660136,0,5768,0,187.1884931,2020/10/10 12:50:32+00,,,,,,,,,,,,,,,,,,,,,
-78.88573401,42.92673591,0,5769,0,187.0969356,2020/10/12 17:49:59+00,,,,,,,,,,,,,,,,,,,,,
-78.88565523,42.92667506,0,5770,0,187.4490433,2020/10/09 02:41:38+00,,,,,,,,,,,,,,,,,,,,,
-78.88594251,42.92662234,0,5771,0,187.2090217,2020/10/10 12:50:33+00,,,,,,,,,,,,,,,,,,,,,
-78.88584029,42.92671676,0,5772,0,187.0362945,2020/10/12 17:50:01+00,,,,,,,,,,,,,,,,,,,,,
-78.88562474,42.92667171,0,5773,0,187.3641656,2020/10/09 02:41:49+00,,,,,,,,,,,,,,,,,,,,,
-78.88592088,42.92663759,0,5774,0,187.4387355,2020/10/10 12:50:45+00,,,,,,,,,,,,,,,,,,,,,
-78.88579111,42.92669947,0,5775,0,187.2472646,2020/10/12 17:50:03+00,,,,,,,,,,,,,,,,,,,,,
-78.88560325,42.92668297,0,5776,0,187.3796435,2020/10/09 02:41:55+00,,,,,,,,,,,,,,,,,,,,,
-78.88593145,42.92665673,0,5777,0,187.1532471,2020/10/10 12:50:52+00,,,,,,,,,,,,,,,,,,,,,
-78.88576473,42.92670247,0,5778,0,187.083876,2020/10/12 17:50:04+00,,,,,,,,,,,,,,,,,,,,,
-78.88562214,42.92670282,0,5779,0,187.2684868,2020/10/09 02:43:20+00,,,,,,,,,,,,,,,,,,,,,
-78.88593093,42.92663782,0,5780,0,186.8103383,2020/10/10 12:51:51+00,,,,,,,,,,,,,,,,,,,,,
-78.88579911,42.9266748,0,5781,0,187.148695,2020/10/12 17:50:06+00,,,,,,,,,,,,,,,,,,,,,
-78.88559365,42.92671449,0,5782,0,187.2834249,2020/10/09 02:43:23+00,,,,,,,,,,,,,,,,,,,,,
-78.88593143,42.92665606,0,5783,0,187.3534903,2020/10/10 12:54:27+00,,,,,,,,,,,,,,,,,,,,,
-78.88577121,42.92667049,0,5784,0,187.1548372,2020/10/12 17:50:07+00,,,,,,,,,,,,,,,,,,,,,
-78.88563448,42.92670095,0,5785,0,187.2097894,2020/10/09 02:43:41+00,,,,,,,,,,,,,,,,,,,,,
-78.8859318,42.92667531,0,5786,0,186.8622825,2020/10/10 12:54:52+00,,,,,,,,,,,,,,,,,,,,,
-78.8857282,42.9266696,0,5787,0,187.1175123,2020/10/12 17:50:08+00,,,,,,,,,,,,,,,,,,,,,
-78.88566729,42.92670751,0,5788,0,187.3141766,2020/10/09 02:43:49+00,,,,,,,,,,,,,,,,,,,,,
-78.88593212,42.92669596,0,5789,0,187.4482836,2020/10/10 12:55:11+00,,,,,,,,,,,,,,,,,,,,,
-78.88570579,42.92668536,0,5790,0,187.2011924,2020/10/12 17:50:11+00,,,,,,,,,,,,,,,,,,,,,
-78.8856352,42.92670799,0,5791,0,187.1875493,2020/10/09 02:43:53+00,,,,,,,,,,,,,,,,,,,,,
-78.88593167,42.92666761,0,5792,0,187.2547837,2020/10/10 12:56:14+00,,,,,,,,,,,,,,,,,,,,,
-78.88573836,42.92668455,0,5793,0,187.3445132,2020/10/12 17:50:13+00,,,,,,,,,,,,,,,,,,,,,
-78.88561144,42.92672526,0,5794,0,187.3016335,2020/10/09 02:44:00+00,,,,,,,,,,,,,,,,,,,,,
-78.88593125,42.92664921,0,5795,0,187.299834,2020/10/10 12:56:17+00,,,,,,,,,,,,,,,,,,,,,
-78.88572667,42.92670087,0,5796,0,187.1687847,2020/10/12 17:50:14+00,,,,,,,,,,,,,,,,,,,,,
-78.88563652,42.92672582,0,5797,0,187.2642424,2020/10/09 02:44:06+00,,,,,,,,,,,,,,,,,,,,,
-78.88593047,42.92662093,0,5798,0,186.8426196,2020/10/10 12:56:19+00,,,,,,,,,,,,,,,,,,,,,
-78.88569035,42.9266961,0,5799,0,187.2609885,2020/10/12 17:50:18+00,,,,,,,,,,,,,,,,,,,,,
-78.88565986,42.92674969,0,5800,0,187.2446361,2020/10/09 02:44:13+00,,,,,,,,,,,,,,,,,,,,,
-78.88593119,42.92664704,0,5801,0,187.7519806,2020/10/10 12:56:24+00,,,,,,,,,,,,,,,,,,,,,
-78.88573882,42.92669333,0,5802,0,187.1866124,2020/10/12 17:50:27+00,,,,,,,,,,,,,,,,,,,,,
-78.88568211,42.92671552,0,5803,0,187.2849586,2020/10/09 02:44:17+00,,,,,,,,,,,,,,,,,,,,,
-78.88585934,42.92664362,0,5804,0,187.5386205,2020/10/10 12:56:26+00,,,,,,,,,,,,,,,,,,,,,
-78.88571459,42.92668837,0,5805,0,187.13515,2020/10/12 17:50:32+00,,,,,,,,,,,,,,,,,,,,,
-78.88567685,42.92668186,0,5806,0,187.3019758,2020/10/09 02:46:07+00,,,,,,,,,,,,,,,,,,,,,
-78.88583641,42.92665557,0,5807,0,186.4834949,2020/10/10 12:56:38+00,,,,,,,,,,,,,,,,,,,,,
-78.88571459,42.92668837,0,5808,0,187.13515,2020/10/12 17:50:33+00,,,,,,,,,,,,,,,,,,,,,
-78.8856783,42.92670754,0,5809,0,187.2556475,2020/10/09 02:46:54+00,,,,,,,,,,,,,,,,,,,,,
-78.88584295,42.92667628,0,5810,0,186.4780145,2020/10/10 12:56:39+00,,,,,,,,,,,,,,,,,,,,,
-78.88573233,42.92672142,0,5811,0,187.180566,2020/10/12 17:50:38+00,,,,,,,,,,,,,,,,,,,,,
-78.88566453,42.92672315,0,5812,0,187.0509321,2020/10/09 02:47:01+00,,,,,,,,,,,,,,,,,,,,,
-78.88585911,42.92669881,0,5813,0,187.116437,2020/10/10 12:56:41+00,,,,,,,,,,,,,,,,,,,,,
-78.88576554,42.9266698,0,5814,0,187.0431393,2020/10/12 17:50:44+00,,,,,,,,,,,,,,,,,,,,,
-78.88568394,42.92670221,0,5815,0,187.2549998,2020/10/09 02:47:09+00,,,,,,,,,,,,,,,,,,,,,
-78.88587029,42.92671981,0,5816,0,187.0055078,2020/10/10 12:56:43+00,,,,,,,,,,,,,,,,,,,,,
-78.88574088,42.92666444,0,5817,0,187.2201592,2020/10/12 17:50:45+00,,,,,,,,,,,,,,,,,,,,,
-78.8856945,42.92668348,0,5818,0,187.3308515,2020/10/09 02:47:21+00,,,,,,,,,,,,,,,,,,,,,
-78.88584222,42.92672344,0,5819,0,187.435748,2020/10/10 12:56:47+00,,,,,,,,,,,,,,,,,,,,,
-78.88570356,42.92665649,0,5820,0,187.3043262,2020/10/12 17:50:48+00,,,,,,,,,,,,,,,,,,,,,
-78.88567785,42.92666929,0,5821,0,187.3409768,2020/10/09 02:47:29+00,,,,,,,,,,,,,,,,,,,,,
-78.88588883,42.92673805,0,5822,0,187.5039652,2020/10/10 12:56:57+00,,,,,,,,,,,,,,,,,,,,,
-78.88570356,42.92665649,0,5823,0,187.3043262,2020/10/12 17:50:50+00,,,,,,,,,,,,,,,,,,,,,
-78.88570113,42.92666032,0,5824,0,187.2573437,2020/10/09 02:47:36+00,,,,,,,,,,,,,,,,,,,,,
-78.88593725,42.92674486,0,5825,0,187.3569664,2020/10/10 12:56:59+00,,,,,,,,,,,,,,,,,,,,,
-78.88573838,42.92665381,0,5826,0,187.1817798,2020/10/12 17:50:57+00,,,,,,,,,,,,,,,,,,,,,
-78.88572184,42.92667492,0,5827,0,187.2394572,2020/10/09 02:47:55+00,,,,,,,,,,,,,,,,,,,,,
-78.88596214,42.92673089,0,5828,0,187.4332522,2020/10/10 12:57:05+00,,,,,,,,,,,,,,,,,,,,,
-78.88575525,42.92666945,0,5829,0,187.192416,2020/10/12 17:51:04+00,,,,,,,,,,,,,,,,,,,,,
-78.88570322,42.9266626,0,5830,0,187.1923811,2020/10/09 02:48:17+00,,,,,,,,,,,,,,,,,,,,,
-78.88592686,42.92673192,0,5831,0,187.1985588,2020/10/10 12:57:09+00,,,,,,,,,,,,,,,,,,,,,
-78.88575718,42.92668816,0,5832,0,187.1890727,2020/10/12 17:51:07+00,,,,,,,,,,,,,,,,,,,,,
-78.88566822,42.92667329,0,5833,0,187.5208584,2020/10/09 02:48:22+00,,,,,,,,,,,,,,,,,,,,,
-78.88593905,42.92671585,0,5834,0,187.1102602,2020/10/10 12:57:13+00,,,,,,,,,,,,,,,,,,,,,
-78.88579706,42.92669001,0,5835,0,187.2056915,2020/10/12 17:51:09+00,,,,,,,,,,,,,,,,,,,,,
-78.88568927,42.92668775,0,5836,0,187.2793456,2020/10/09 02:48:37+00,,,,,,,,,,,,,,,,,,,,,
-78.88596487,42.92670263,0,5837,0,187.9942883,2020/10/10 12:57:16+00,,,,,,,,,,,,,,,,,,,,,
-78.88580161,42.92671475,0,5838,0,186.9915728,2020/10/12 17:51:16+00,,,,,,,,,,,,,,,,,,,,,
-78.88567348,42.92670412,0,5839,0,187.4547997,2020/10/09 02:48:53+00,,,,,,,,,,,,,,,,,,,,,
-78.88593851,42.92670588,0,5840,0,187.1835694,2020/10/10 12:57:21+00,,,,,,,,,,,,,,,,,,,,,
-78.88576298,42.92671557,0,5841,0,187.0183559,2020/10/12 17:51:28+00,,,,,,,,,,,,,,,,,,,,,
-78.88567121,42.92668342,0,5842,0,187.3221893,2020/10/09 02:49:06+00,,,,,,,,,,,,,,,,,,,,,
-78.88592219,42.92672129,0,5843,0,187.3006451,2020/10/10 12:57:26+00,,,,,,,,,,,,,,,,,,,,,
-78.88571521,42.92671944,0,5844,0,187.2768591,2020/10/12 17:51:29+00,,,,,,,,,,,,,,,,,,,,,
-78.88565272,42.92670275,0,5845,0,187.2908985,2020/10/09 02:49:17+00,,,,,,,,,,,,,,,,,,,,,
-78.88588211,42.926725,0,5846,0,188.0267246,2020/10/10 12:57:34+00,,,,,,,,,,,,,,,,,,,,,
-78.8857337,42.92669388,0,5847,0,187.128791,2020/10/12 17:51:31+00,,,,,,,,,,,,,,,,,,,,,
-78.88567765,42.92670011,0,5848,0,187.3627367,2020/10/09 02:49:23+00,,,,,,,,,,,,,,,,,,,,,
-78.88584961,42.92673928,0,5849,0,188.7452929,2020/10/10 12:57:37+00,,,,,,,,,,,,,,,,,,,,,
-78.88572732,42.92667357,0,5850,0,187.0707916,2020/10/12 17:51:32+00,,,,,,,,,,,,,,,,,,,,,
-78.88570989,42.92669595,0,5851,0,187.3036523,2020/10/09 02:49:28+00,,,,,,,,,,,,,,,,,,,,,
-78.88584392,42.92671997,0,5852,0,188.3483664,2020/10/10 12:57:39+00,,,,,,,,,,,,,,,,,,,,,
-78.88579562,42.9266757,0,5853,0,187.0081002,2020/10/12 17:51:33+00,,,,,,,,,,,,,,,,,,,,,
-78.88568522,42.92666875,0,5854,0,187.2494144,2020/10/09 02:51:47+00,,,,,,,,,,,,,,,,,,,,,
-78.88582164,42.92672774,0,5855,0,187.9176628,2020/10/10 12:57:40+00,,,,,,,,,,,,,,,,,,,,,
-78.8857581,42.92671016,0,5856,0,187.1460188,2020/10/12 17:51:35+00,,,,,,,,,,,,,,,,,,,,,
-78.88567946,42.92668938,0,5857,0,187.2246823,2020/10/09 02:52:05+00,,,,,,,,,,,,,,,,,,,,,
-78.88579737,42.92672673,0,5858,0,187.8796682,2020/10/10 12:57:43+00,,,,,,,,,,,,,,,,,,,,,
-78.88574092,42.9267238,0,5859,0,187.2461521,2020/10/12 17:51:38+00,,,,,,,,,,,,,,,,,,,,,
-78.88572531,42.92669702,0,5860,0,187.2437151,2020/10/09 02:52:17+00,,,,,,,,,,,,,,,,,,,,,
-78.8857946,42.92670361,0,5861,0,187.1793835,2020/10/10 12:57:46+00,,,,,,,,,,,,,,,,,,,,,
-78.88569465,42.92672267,0,5862,0,187.1914426,2020/10/12 17:51:42+00,,,,,,,,,,,,,,,,,,,,,
-78.88574521,42.92668442,0,5863,0,187.2706146,2020/10/09 02:52:23+00,,,,,,,,,,,,,,,,,,,,,
-78.88576959,42.92668151,0,5864,0,187.163918,2020/10/10 12:57:48+00,,,,,,,,,,,,,,,,,,,,,
-78.88576889,42.92671832,0,5865,0,187.291398,2020/10/12 17:51:45+00,,,,,,,,,,,,,,,,,,,,,
-78.88572017,42.92668082,0,5866,0,187.3924414,2020/10/09 02:52:28+00,,,,,,,,,,,,,,,,,,,,,
-78.88573686,42.92667537,0,5867,0,187.1943155,2020/10/10 12:57:50+00,,,,,,,,,,,,,,,,,,,,,
-78.88574234,42.92671847,0,5868,0,187.2265055,2020/10/12 17:51:48+00,,,,,,,,,,,,,,,,,,,,,
-78.88575419,42.92668141,0,5869,0,187.4233035,2020/10/09 02:52:29+00,,,,,,,,,,,,,,,,,,,,,
-78.88571902,42.92668874,0,5870,0,187.5891595,2020/10/10 12:57:52+00,,,,,,,,,,,,,,,,,,,,,
-78.88572615,42.92669773,0,5871,0,187.2362604,2020/10/12 17:51:49+00,,,,,,,,,,,,,,,,,,,,,
-78.88577657,42.92667385,0,5872,0,187.2542353,2020/10/09 02:52:37+00,,,,,,,,,,,,,,,,,,,,,
-78.88570781,42.92670865,0,5873,0,187.2465859,2020/10/10 12:58:00+00,,,,,,,,,,,,,,,,,,,,,
-78.88568799,42.92672127,0,5874,0,187.3609916,2020/10/12 17:51:50+00,,,,,,,,,,,,,,,,,,,,,
-78.88577856,42.92665514,0,5875,0,187.4899055,2020/10/09 02:53:04+00,,,,,,,,,,,,,,,,,,,,,
-78.88569423,42.92672773,0,5876,0,187.598686,2020/10/10 12:58:03+00,,,,,,,,,,,,,,,,,,,,,
-78.8857538,42.92671064,0,5877,0,187.1125506,2020/10/12 17:51:51+00,,,,,,,,,,,,,,,,,,,,,
-78.8857862,42.92663791,0,5878,0,187.4173103,2020/10/09 02:53:09+00,,,,,,,,,,,,,,,,,,,,,
-78.88568479,42.92675246,0,5879,0,187.1929082,2020/10/10 12:58:08+00,,,,,,,,,,,,,,,,,,,,,
-78.8857263,42.92672618,0,5880,0,187.2511919,2020/10/12 17:51:52+00,,,,,,,,,,,,,,,,,,,,,
-78.88577082,42.92665371,0,5881,0,187.3036055,2020/10/09 02:53:23+00,,,,,,,,,,,,,,,,,,,,,
-78.88565629,42.92674004,0,5882,0,187.1560031,2020/10/10 12:58:11+00,,,,,,,,,,,,,,,,,,,,,
-78.88569585,42.92673982,0,5883,0,186.8910815,2020/10/12 17:51:53+00,,,,,,,,,,,,,,,,,,,,,
-78.88575661,42.92667021,0,5884,0,187.3548902,2020/10/09 02:53:26+00,,,,,,,,,,,,,,,,,,,,,
-78.88563469,42.92672708,0,5885,0,187.3791039,2020/10/10 12:58:18+00,,,,,,,,,,,,,,,,,,,,,
